Ngramme	Frequence
ores forsenez	1
forsenez fols	1
fols et	1
et fels	1
fels cruels	1
cruels et	1
et estous	1
estous qui	1
qui ci	1
ci mentez	1
mentez oiant	1
oiant nous	1
nous tous	1
tous tuit	1
tuit cil	1
cil du	1
monde sevent	1
sevent bien	1
que chcaalier	1
chcaalier ne	1
sevent rien	1
rien ne	1
de franchise	1
franchise se	1
se il	1
ne lont	1
lont de	1
de clerc	1
clerc aprise	1
aprise par	1
chief dist	1
dist li	1
li orieus	1
orieus vous	1
dans chardonereus	1
chardonereus que	1
que cler	1
cler a	1
a chevalier	1
chevalier se	1
se praingne	1
praingne de	1
cortoisie clers	1
clers ne	1
doit pas	1
pas avoir	1
amie ainz	1
ainz doit	1
avoir un	1
un grant	1
grant sautier	1
sautier ou	1
il puist	1
puist lire	1
lire et	1
et verseillier	1
verseillier li	1
clers doit	1
doit proier	1
proier pour	1
pour les	1
les ames	1
ames et	1
et chevaliers	1
chevaliers doit	1
avoir dames	1
dames et	1
et puceles	1
puceles a	1
son voloir	1
voloir quar	1
il sevent	1
sevent tot	1
tot le	1
le pooir	1
pooir de	1
deduit plus	1
plus que	1
apertement dans	1
dans oriex	1
oriex fet	1
li mauvis	1
mauvis dehez	1
dehez ait	1
ait li	1
li cors	1
cors et	1
li vis	1
vis qui	1
vous aprist	1
aprist a	1
a jugier	1
jugier sachent	1
sachent envers	1
clers nule	1
nule rien	1
rien de	1
de bien	1
bien clerc	1
sont cortois	1
et preu	1
et large	1
large de	1
de chevaliers	1
chevaliers plaine	1
plaine une	1
une barge	1
barge vaut	1
vaut uns	1
uns clers	1
clers ce	1
ce vos	1
vos di	1
di je	1
bien nus	1
nus ne	1
se prent	1
prent a	1
a eus	1
eus de	1
de rien	1
rien li	1
li estorniaus	1
estorniaus sest	1
levez sire	1
sire mauvis	1
mauvis tort	1
tort en	1
avez fet	1
il qui	1
si avez	1
avez jugié	1
jugié chevalier	1
molt enseignié	1
enseignié sage	1
sage et	1
cortois preu	1
vaillant clerc	1
un gant	1
gant vers	1
vers chevalier	1
chevalier de	1
de nul	1
nul deduit	1
deduit ainsi	1
ainsi par	1
par la	1
la sale	1
sale trestuit	1
trestuit sentretenoient	1
sentretenoient qui	1
qui mieus	1
mieus mieus	1
mieus lors	1
leva li	1
li rousingneus	1
rousingneus li	1
leva amors	1
amors mont	1
mont fet	1
fet lor	1
