Ngramme	Frequence
ni osa	1
osa metre	1
metre nul	1
nul contenz	1
contenz por	1
ses parenz	1
parenz mès	1
cuer out	1
out grand	1
grand tempeste	1
tempeste et	1
par dehors	1
dehors esteit	1
esteit la	1
la feste	1
feste grant	1
et planiére	1
planiére et	1
et gloriouse	1
gloriouse si	1
si enveisie	1
enveisie et	1
si joiouse	1
joiouse come	1
il coveneit	1
coveneit a	1
a teus	1
teus genz	1
genz mout	1
mout i	1
out divers	1
divers estrumenz	1
estrumenz gigues	1
gigues et	1
et harpes	1
harpes et	1
et vieles	1
vieles dames	1
dames et	1
et vaillez	1
vaillez et	1
et puceles	1
puceles tanz	1
tanz embrasemenz	1
embrasemenz de	1
de deliz	1
deliz et	1
et alumalles	1
alumalles de	1
de luxure	1
luxure des	1
des geus	1
geus et	1
de lenveiseure	1
lenveiseure des	1
des sonez	1
sonez et	1
et des	1
des meloudies	1
meloudies dont	1
dont les	1
les noces	1
noces érent	1
érent farsies	1
farsies ke	1
ke bien	1
bien poez	1
poez saveir	1
saveir sanz	1
faille que	1
que mout	1
mout out	1
out en	1
cuer bataille	1
bataille et	1
grant loier	1
loier de	1
la victoire	1
victoire qui	1
deu refusa	1
refusa tel	1
tel gloire	1
gloire li	1
li jor	1
jor trespassa	1
trespassa la	1
la nuit	1
nuit vint	1
a lor	1
lor let	1
let aler	1
aler les	1
les covint	1
covint si	1
si fu	1
fu menée	1
menée lesposée	1
lesposée en	1
une chambre	1
chambre encortinée	1
encortinée et	1
et parée	1
parée de	1
de dras	1
dras de	1
de seie	1
seie si	1
si cointement	1
cointement comme	1
a tel	1
tel joie	1
joie covient	1
covient et	1
si hautes	1
hautes genz	1
genz et	1
il orent	1
orent la	1
la dedenz	1
dedenz trestot	1
trestot lor	1
lor afere	1
afere atorné	1
atorné li	1
li vaillet	1
vaillet na	1
na pas	1
pas sejorné	1
sejorné mout	1
mout longuement	1
longuement einceis	1
einceis ala	1
ala après	1
après et	1
la chambre	1
chambre entra	1
entra et	1
et fist	1
fist la	1
la costume	1
costume et	1
et lusage	1
lusage del	1
del pais	1
mariage a	1
tant sen	1
sen partent	1
partent et	1
sen vont	1
vont cil	1
a fere	1
fere ni	1
ni unt	1
unt et	1
il remestrent	1
remestrent sol	1
sol andui	1
andui sans	1
sans conpaignie	1
conpaignie de	1
de nului	1
nului quant	1
il furent	1
furent privéement	1
privéement tot	1
tot sol	1
sol a	1
a sol	1
sol primiérement	1
primiérement commence	1
a parler	1
parler alexi	1
alexi dame	1
dame fet	1
il ore	1
issi dex	1
tot a	1
a fet	1
fet et	1
et crié	1
crié nos	1
nos a	1
a ensemble	1
ensemble marié	1
marié por	1
ce si	1
est dreit	1
dreit ce	1
semble ke	1
ke nos	1
nos aiun	1
aiun amor	1
amor ensemble	1
et porton	1
porton leauté	1
leauté et	1
et fei	1
fei et	1
je a	1
vos et	1
vos a	1
a mei	1
et nostre	1
nostre amor	1
amor seit	1
seit si	1
si planiére	1
planiére quel	1
quel seit	1
seit et	1
et veraie	1
veraie et	1
et entière	1
entière sire	1
sire ce	1
ce respont	1
respont la	1
pucele vos	1
dites reson	1
reson bone	1
bone et	1
et bele	1
bele et	1
jen ai	1
ai bone	1
bone volenté	1
volenté vostre	1
vostre amor	1
amor et	1
et vostre	1
vostre bon	1
bon gré	1
gré voudreie	1
voudreie je	1
mout deservir	1
deservir et	1
et jai	1
jai talent	1
talent de	1
vos servir	1
servir et	1
et amer	1
amer et	1
et porter	1
porter ennor	1
ennor comme	1
a ami	1
ami et	1
a seignor	1
et moult	1
moult me	1
me plest	1
plest itel	1
itel maniére	1
maniére damor	1
damor qui	1
qui seit	1
seit veire	1
veire et	1
et entiére	1
entiére si	1
si com	1
com jentent	1
jentent vostre	1
devise et	1
jen vérité	1
vérité sanz	1
sanz feintise	1
feintise vos	1
vos aim	1
aim issi	1
issi entiérement	1
entiérement bien	1
bien le	1
sachiez certeinement	1
certeinement ker	1
ker ja	1
ja home	1
home ni	1
ni partira	1
partira tote	1
tote mavra	1
mavra cil	1
qui mavra	1
mavra dex	1
me gart	1
gart de	1
tel vilanie	1
vilanie ke	1
ke je	1
je face	1
a nului	1
nului partie	1
partie ne	1
cors ne	1
cuer vos	1
dites mout	1
bien bele	1
bele suer	1
suer fet	1
il cest	1
cest droite	1
droite amor	1
amor charnel	1
charnel de	1
mariage mès	1
mès por	1
por el	1
el qui	1
bien vuelt	1
vuelt a	1
a une	1
une partie	1
partie de	1
a autre	1
