Ngramme	Frequence
il meïsmes	3
a tire	3
vos bien	3
ge ne	3
qui dïent	3
et vienent	3
la lame	3
tot lor	3
estes vos	3
li vialz	3
le savoit	3
mes une	3
mainne et	3
respont ja	3
vos meïsmes	3
sele ne	3
ele li	3
ai ge	3
arriere et	3
pucele san	3
fu molt	3
tel con	3
et jai	3
et gen	3
avenant et	3
avoit molt	3
lui servir	3
col li	3
je ja	3
ce vint	3
ni ot	3
sa fame	3
tant est	3
soit tex	3
an vos	3
au mialz	3
le mien	3
vos savez	3
ou vos	3
li demande	3
de ça	3
sire voir	3
ja ni	3
volez que	3
est max	3
passez et	3
molt volentiers	3
lui aler	3
vienent a	3
un home	3
vient por	3
vers lautre	3
cil an	3
la gorge	3
de feire	3
ne a	3
san passe	3
jure que	3
ce chevalier	3
chevalier tant	3
sire et	3
ne porroit	3
a ceste	3
chose et	3
trestot le	3
sire sire	3
tuit que	3
que dit	3
et cort	3
il cuident	3
dame se	3
ele an	3
certainnemant quil	3
fier et	3
estre la	3
et savoir	3
genz se	3
jel voel	3
ce sont	3
monte et	3
roide et	3
tres bien	3
le feisoit	3
feisoit que	3
que trestoz	3
a fait	3
ele fu	3
totes parz	3
soiez vos	3
vos vos	3
avoir le	3
par po	3
lor dit	3
de folie	3
mes au	3
vos oi	3
feire a	3
soit an	3
ensi les	3
nus hom	3
avoit la	3
la porte	3
voel que	3
des chevax	3
si les	3
nus garde	3
san prist	3
quil vint	3
tel chose	3
mes ja	3
ha dex	3
li ert	3
fust de	3
an une	3
teste an	3
ou se	3
respont que	3
soit la	3
mes ainçois	3
et fu	3
tant vos	3
les hiaumes	3
del sanc	3
requerre et	3
ja por	3
a totes	3
bataille molt	3
ni remest	3
li estrange	3
estoient tuit	3
passe et	3
cheoir la	3
li vet	3
charrete monter	3
merci li	3
parmi la	3
chevaliers fet	3
un don	3
einz ne	3
ne mal	3
et biens	3
cest la	3
riens qui	3
onques fust	3
deu qui	3
tel prison	3
et point	3
ses anemis	3
rechief a	3
que dire	3
fiert et	3
de nule	3
or man	3
oste qui	3
et joie	3
volantiers a	3
einz i	3
se fust	3
quil nest	3
nest riens	3
toz autres	3
avoec le	3
que dui	3
or soit	3
estre ne	3
la sont	3
niert mie	3
li estoit	3
nule qui	3
qui mal	3
tot antor	3
une fenestre	3
filz qui	3
li pleisoit	3
felenie ne	3
nul home	3
tot sanz	3
qui ert	3
qui fet	3
tient a	3
filz fet	3
enor an	3
bien certainnemant	3
feire que	3
a mal	3
espoir que	3
vers toi	3
il nan	3
lan an	3
puet que	3
por toi	3
toi ne	3
darmes ne	3
vers trestoz	3
que vers	3
se puet	3
il nel	3
meleaganz et	3
pes et	3
