Ngramme	Frequence
por lor	1
lor ors	1
ors delis	1
delis pierdent	1
pierdent le	1
le longhe	1
longhe goie	1
goie de	1
puchiele noblie	1
noblie tarme	1
tarme mie	1
mie car	1
li hon	1
hon fait	1
mout grande	1
grande dierverie	1
dierverie ki	1
le car	1
car se	1
se lasse	1
lasse darme	1
darme oblie	1
oblie car	1
li fiel	1
fiel cors	1
cors la	1
la forment	1
forment enhaie	1
enhaie ja	1
ja entre	1
iaus deus	1
deus ne	1
ne faura	1
faura aatie	1
aatie car	1
cors aime	1
aime putaige	1
putaige et	1
et glotrenie	1
glotrenie et	1
et vanitet	1
vanitet et	1
et pereche	1
pereche et	1
et folie	1
folie si	1
veut avoir	1
avoir tos	1
tens le	1
le panche	1
panche emplie	1
emplie lui	1
caut onkes	1
onkes soit	1
soit maus	1
maus ou	1
ou felonie	1
felonie tantost	1
con larme	1
larme ist	1
ist de	1
cors puant	1
puant ki	1
ki nama	1
nama onkes	1
ne diu	1
sen comant	1
comant mais	1
faire se	1
se fist	1
fist fort	1
fort et	1
et poissant	1
poissant si	1
si vinrent	1
vinrent lues	1
lues mil	1
mil diable	1
diable acorant	1
acorant ki	1
ki lencauchiérent	1
lencauchiérent trestot	1
trestot vers	1
vers le	1
le torment	1
torment ou	1
ou li	1
li vier	1
vier sont	1
sont et	1
li sierpent	1
sierpent mordant	1
mordant coi	1
coi kil	1
en fachent	1
fachent chou	1
chou trovons	1
trovons nos	1
lisant au	1
au samedi	1
samedi anchois	1
anchois le	1
le coc	1
coc cantant	1
cantant revient	1
revient droit	1
droit larme	1
le fosse	1
fosse criant	1
criant le	1
puant cors	1
cors mout	1
forment maudisant	1
maudisant ki	1
la conduite	1
conduite en	1
chel tonnent	1
tonnent si	1
grant he	1
he cors	1
cors dist	1
dist larme	1
larme mar	1
mar te	1
te vi	1
vi onkes	1
onkes net	1
net mau	1
mau soit	1
de lhore	1
lhore ke	1
ke fumes	1
fumes ajostet	1
ajostet et	1
